C0,C1,C2,C3,C4,C5
-1.5212127,0.33866337,-0.99101895,1.8108356,-2.1917927,-1.3119777
-1.5212127,0.33866337,-0.99101895,1.8108356,-2.1917927,-1.3119777
-0.73196125,0.35085756,-0.14420378,3.3541973,-1.2017865,-4.41511
-0.73196125,0.35085756,-0.14420378,3.3541973,-1.2017865,-4.41511
0.047697544,0.5419313,0.05840546,1.9642982,-2.5653589,-6.8948736
0.047697544,0.5419313,0.05840546,1.9642982,-2.5653589,-6.8948736
0.43903792,0.7014628,3.0732155E-4,1.1137042,-3.0449047,-7.2256823
0.43903792,0.7014628,3.0732155E-4,1.1137042,-3.0449047,-7.2256823
0.47504318,0.7775344,-0.02416426,0.3772208,-2.4108603,-6.3077564
0.60398227,0.5670763,-0.23752582,0.6630883,-2.0280423,-3.7243936
0.60398227,0.5670763,-0.23752582,0.6630883,-2.0280423,-3.7243936
0.64144504,0.20862752,-0.049479127,1.0056154,-0.42011797,1.3852719
0.64144504,0.20862752,-0.049479127,1.0056154,-0.42011797,1.3852719
0.77095956,0.2783137,0.14525151,-0.82911474,4.40699,8.42471
0.77095956,0.2783137,0.14525151,-0.82911474,4.40699,8.42471
0.42522568,0.97918516,0.38157976,-3.998638,5.855494,12.286413
0.42522568,0.97918516,0.38157976,-3.998638,5.855494,12.286413
-0.5986928,0.6171595,-0.6573627,-4.458093,4.4543967,7.7750516
-1.2823851,0.85926163,-1.284644,-0.054185346,-1.078775,1.3338726
-1.2823851,0.85926163,-1.284644,-0.054185346,-1.078775,1.3338726
-0.9180062,0.3305305,-0.4805596,3.2766428,-2.1861491,-3.743094
-0.9180062,0.3305305,-0.4805596,3.2766428,-2.1861491,-3.743094
-0.23910928,0.4990072,-0.006008923,2.809231,-1.6036835,-5.2412176
-0.23910928,0.4990072,-0.006008923,2.809231,-1.6036835,-5.2412176
0.2792343,0.60088897,0.0935992,1.777958,-2.2906992,-6.7770133
0.2792343,0.60088897,0.0935992,1.777958,-2.2906992,-6.7770133
0.5514294,0.7733825,0.053402185,0.88688266,-2.9418797,-7.3289022
0.62785566,0.7528792,-0.13933867,0.98315865,-3.2277777,-6.070529
0.62785566,0.7528792,-0.13933867,0.98315865,-3.2277777,-6.070529
0.7023041,0.29157805,-0.06513834,1.145217,-2.178641,-1.2277557
0.7023041,0.29157805,-0.06513834,1.145217,-2.178641,-1.2277557
0.8002484,0.33779043,0.069061995,-0.54134357,3.3949163,6.535224
0.8002484,0.33779043,0.069061995,-0.54134357,3.3949163,6.535224
0.6324918,0.8623499,0.26300472,-3.027823,6.0084476,12.010128
0.6324918,0.8623499,0.26300472,-3.027823,6.0084476,12.010128
-0.5448282,0.87928015,-0.46052355,-4.3483715,2.560337,9.681431
-1.3888755,0.99771976,-1.1486201,-1.3233286,0.5130973,3.2890759
-1.3888755,0.99771976,-1.1486201,-1.3233286,0.5130973,3.2890759
-1.3507388,0.2717474,-0.7016936,2.2800636,-1.5429235,-2.9900832
-1.3507388,0.2717474,-0.7016936,2.2800636,-1.5429235,-2.9900832
-0.39189684,0.42560723,-0.03450936,3.6940362,-0.10745028,-4.429267
-0.39189684,0.42560723,-0.03450936,3.6940362,-0.10745028,-4.429267
0.15465379,0.6274535,0.096670926,1.7826118,-2.091316,-6.5243797
0.15465379,0.6274535,0.096670926,1.7826118,-2.091316,-6.5243797
0.5284633,0.7590043,0.060729265,1.4541148,-3.5536253,-7.588248
0.5849384,0.8351716,-0.06766409,0.7326792,-3.7251582,-7.0388227
0.5849384,0.8351716,-0.06766409,0.7326792,-3.7251582,-7.0388227
0.66288793,0.46892488,-0.21272409,1.1943347,-2.9941025,-3.5222359
0.66288793,0.46892488,-0.21272409,1.1943347,-2.9941025,-3.5222359
0.73936844,0.26235408,0.017321706,0.81655294,1.5491922,3.1422746
0.73936844,0.26235408,0.017321706,0.81655294,1.5491922,3.1422746
0.70392364,0.7471202,0.22045213,-2.1830144,5.042508,10.173138
0.70392364,0.7471202,0.22045213,-2.1830144,5.042508,10.173138
0.004004121,1.0521183,-0.05682826,-4.0676365,3.2241826,12.480527
-1.4551992,1.3392503,-0.8608767,-3.2588475,3.4905968,8.453261
-1.4551992,1.3392503,-0.8608767,-3.2588475,3.4905968,8.453261
-1.1221042,0.26906526,-1.0578609,3.2850144,-4.913813,-2.609341
-1.1221042,0.26906526,-1.0578609,3.2850144,-4.913813,-2.609341
-0.8476294,0.021436185,0.21160364,3.3968594,-0.61112475,-2.9283864
-0.8476294,0.021436185,0.21160364,3.3968594,-0.61112475,-2.9283864
-0.14128703,0.51824725,-0.09478283,0.7785547,-0.2456879,-5.9788337
-0.14128703,0.51824725,-0.09478283,0.7785547,-0.2456879,-5.9788337
0.4284469,0.7800947,0.07339674,1.8712041,-2.1631374,-7.62533
0.68573874,0.9618075,-0.0022830367,0.79899645,-3.140199,-7.762837
0.68573874,0.9618075,-0.0022830367,0.79899645,-3.140199,-7.762837
0.7232032,0.5394028,-0.28627396,1.4125803,-4.444187,-4.280175
0.7232032,0.5394028,-0.28627396,1.4125803,-4.444187,-4.280175
0.5530612,0.26864958,0.06154847,1.1445404,-0.44611442,0.8821096
0.5530612,0.26864958,0.06154847,1.1445404,-0.44611442,0.8821096
0.58959824,0.33998942,0.12315607,-1.0151476,3.7345343,7.740455
0.58959824,0.33998942,0.12315607,-1.0151476,3.7345343,7.740455
0.30207092,0.79066986,0.15274233,-3.4801362,4.684238,11.850169
-0.77719855,0.8312627,-0.48335016,-3.383696,5.150499,10.44507
-0.77719855,0.8312627,-0.48335016,-3.383696,5.150499,10.44507
-1.5505427,0.7490659,-1.5144124,0.8331945,-2.1728337,-1.0549793
-1.5505427,0.7490659,-1.5144124,0.8331945,-2.1728337,-1.0549793
-0.85756993,0.11433929,0.007818878,4.134133,-2.363519,-4.691785
-0.85756993,0.11433929,0.007818878,4.134133,-2.363519,-4.691785
-0.112695575,0.55705935,0.21058017,1.0569535,0.29515705,-5.50183
-0.112695575,0.55705935,0.21058017,1.0569535,0.29515705,-5.50183
0.4496994,0.72566557,-0.0066747665,1.3748394,-1.9739555,-7.0275593
0.6039449,0.85606843,-0.03155023,1.2258348,-4.2760096,-7.652993
0.6039449,0.85606843,-0.03155023,1.2258348,-4.2760096,-7.652993
0.50016433,0.7008364,-0.2081424,1.1554893,-4.6923175,-5.7619805
0.50016433,0.7008364,-0.2081424,1.1554893,-4.6923175,-5.7619805
0.39739951,0.27781582,0.035444975,1.3551633,-0.72996503,-1.2686908
0.39739951,0.27781582,0.035444975,1.3551633,-0.72996503,-1.2686908
0.6561142,0.0014961958,-0.065423846,0.5864533,2.5653965,4.0136037
0.6561142,0.0014961958,-0.065423846,0.5864533,2.5653965,4.0136037
0.42065728,0.33766156,0.11596525,-0.6402191,3.8249028,9.694449
-0.2502426,0.6679679,0.33023977,-3.5146165,4.7632093,10.965221
-0.2502426,0.6679679,0.33023977,-3.5146165,4.7632093,10.965221
-1.2021945,0.5218462,-0.8821239,-3.0782945,3.8002925,6.093135
-1.2021945,0.5218462,-0.8821239,-3.0782945,3.8002925,6.093135
-0.928838,0.462063,-0.86812556,1.5896305,-0.7219473,-1.9466528
-0.928838,0.462063,-0.86812556,1.5896305,-0.7219473,-1.9466528
-0.39657205,0.27372023,-0.035556912,2.7580342,-2.1760306,-4.7061977
-0.39657205,0.27372023,-0.035556912,2.7580342,-2.1760306,-4.7061977
0.06209612,0.43879858,0.15218133,1.1510079,-1.1344372,-6.03573
0.36319792,0.6364909,0.045723736,0.496732,-1.7861803,-6.65046
0.36319792,0.6364909,0.045723736,0.496732,-1.7861803,-6.65046
0.5084841,0.77924603,-0.078728735,0.58033234,-2.6228786,-6.5262585
0.5084841,0.77924603,-0.078728735,0.58033234,-2.6228786,-6.5262585
0.49909833,0.59580135,-0.1963939,1.3016841,-3.2773547,-4.6722054
0.49909833,0.59580135,-0.1963939,1.3016841,-3.2773547,-4.6722054
0.7693731,-0.024408579,-0.06769538,1.9904274,0.09834989,0.6150229
0.7693731,-0.024408579,-0.06769538,1.9904274,0.09834989,0.6150229
0.6497425,0.18338299,0.1602211,-0.3105093,4.375265,9.22086
-0.038310647,0.7838959,0.29131734,-3.2595854,4.9920497,12.50898
-0.038310647,0.7838959,0.29131734,-3.2595854,4.9920497,12.50898
-1.185224,0.6319543,-0.72041863,-4.2259007,5.015151,7.1814065
-1.185224,0.6319543,-0.72041863,-4.2259007,5.015151,7.1814065
-0.91506314,0.5674521,-1.0619618,2.1134303,-1.0090071,-1.9599521
-0.91506314,0.5674521,-1.0619618,2.1134303,-1.0090071,-1.9599521
-0.3647617,0.24379113,0.02907753,3.7040668,-2.397542,-4.4222026
-0.3647617,0.24379113,0.02907753,3.7040668,-2.397542,-4.4222026
-0.035212517,0.43112603,0.13770187,1.0267628,-1.235159,-5.796209
0.37008667,0.62417144,-0.01491338,1.0801513,-2.3593931,-7.0615463
0.37008667,0.62417144,-0.01491338,1.0801513,-2.3593931,-7.0615463
0.5349866,0.7463409,-0.068683684,1.1403065,-3.268173,-6.6589465
0.5349866,0.7463409,-0.068683684,1.1403065,-3.268173,-6.6589465
0.6275573,0.48778176,-0.12695324,1.0406853,-2.5206695,-3.680184
0.6275573,0.48778176,-0.12695324,1.0406853,-2.5206695,-3.680184
0.8715849,0.26650107,0.077884376,0.16818039,2.2195234,4.056987
0.8715849,0.26650107,0.077884376,0.16818039,2.2195234,4.056987
0.65433645,0.68657863,0.0457474,-2.0988326,4.005316,9.659142
-0.28412342,0.71488976,0.19965339,-1.7545865,1.4701216,10.750855
-0.28412342,0.71488976,0.19965339,-1.7545865,1.4701216,10.750855
-1.5140376,0.5827617,-0.5363862,-3.515685,3.9508855,6.715464
-1.5140376,0.5827617,-0.5363862,-3.515685,3.9508855,6.715464
-1.1368984,0.5481749,-1.2142615,1.1561958,0.99170196,-0.89944065
-1.1368984,0.5481749,-1.2142615,1.1561958,0.99170196,-0.89944065
-0.45532978,0.340491,-0.07365829,3.4903176,-2.9135175,-5.1922555
-0.45532978,0.340491,-0.07365829,3.4903176,-2.9135175,-5.1922555
0.08024013,0.5361913,0.14470708,1.6404387,-2.8995793,-6.9406767
0.4686368,0.66072047,-0.003278911,0.66359156,-3.1058695,-6.8718576
0.4686368,0.66072047,-0.003278911,0.66359156,-3.1058695,-6.8718576
0.5382772,0.67041254,-0.09045833,0.65434474,-2.3557668,-5.215689
0.5382772,0.67041254,-0.09045833,0.65434474,-2.3557668,-5.215689
0.62600034,0.515868,-0.177477,0.64667016,-0.76776004,-2.0472763
0.62600034,0.515868,-0.177477,0.64667016,-0.76776004,-2.0472763
0.60071474,0.20869869,-0.05275011,1.1016676,1.1097496,3.2663028
0.60071474,0.20869869,-0.05275011,1.1016676,1.1097496,3.2663028
0.20742995,0.3752424,0.1632241,-0.55596465,2.9970882,8.78928
-0.47371668,0.57317746,-0.13198274,-3.5576003,4.162895,10.3600445
-0.47371668,0.57317746,-0.13198274,-3.5576003,4.162895,10.3600445
-0.9635712,0.56068546,-0.94628453,-2.4863448,7.109938,7.0972247
-0.9635712,0.56068546,-0.94628453,-2.4863448,7.109938,7.0972247
-1.0620968,0.4228499,-0.91202617,2.5118558,-1.7834412,-2.5013373
-1.0620968,0.4228499,-0.91202617,2.5118558,-1.7834412,-2.5013373
-0.3380251,0.32120433,0.058580518,3.7172387,-3.0226684,-5.348833
-0.3380251,0.32120433,0.058580518,3.7172387,-3.0226684,-5.348833
0.1603334,0.5213581,0.11974466,1.7616502,-2.2015307,-6.8669205
0.49570906,0.63791454,0.04749036,1.3966604,-2.9025156,-6.5406127
0.49570906,0.63791454,0.04749036,1.3966604,-2.9025156,-6.5406127
0.54567176,0.721806,-0.09667456,0.8741127,-2.7865148,-5.710067
0.54567176,0.721806,-0.09667456,0.8741127,-2.7865148,-5.710067
0.5194246,0.4440233,-0.137739,1.3949126,-1.8827195,-2.1350126
0.5194246,0.4440233,-0.137739,1.3949126,-1.8827195,-2.1350126
0.44106483,0.22520393,0.085053325,0.5678184,1.1513293,3.229919
0.44106483,0.22520393,0.085053325,0.5678184,1.1513293,3.229919
0.50102204,0.42402542,0.07505959,-1.6815864,3.1359808,9.105155
-0.1596024,0.28410947,0.024950683,-1.8807405,5.0319276,11.681605
-0.1596024,0.28410947,0.024950683,-1.8807405,5.0319276,11.681605
-1.274295,0.8085096,-0.8664953,-4.6145134,6.6246567,7.00456
-1.274295,0.8085096,-0.8664953,-4.6145134,6.6246567,7.00456
-0.73997587,0.53532124,-1.1141818,2.8899868,-2.97024,-3.8317957
-0.73997587,0.53532124,-1.1141818,2.8899868,-2.97024,-3.8317957
-0.2737974,0.29912266,0.14999467,3.6639612,-2.546442,-5.132516
-0.2737974,0.29912266,0.14999467,3.6639612,-2.546442,-5.132516
0.11763573,0.48151907,0.04599291,0.99136204,-1.4100888,-5.7616696
0.44519347,0.5521487,0.01650548,1.3556211,-2.4239526,-5.729927
0.44519347,0.5521487,0.01650548,1.3556211,-2.4239526,-5.729927
0.5361283,0.6349918,-0.04178536,1.0030376,-2.5044122,-5.183068
0.5361283,0.6349918,-0.04178536,1.0030376,-2.5044122,-5.183068
0.52577865,0.46183348,-0.17396176,1.635343,-2.6695204,-3.034905
0.52577865,0.46183348,-0.17396176,1.635343,-2.6695204,-3.034905
0.43265846,0.16522574,0.068766356,1.4255553,-8.789166E-4,1.7895107
0.43265846,0.16522574,0.068766356,1.4255553,-8.789166E-4,1.7895107
0.47464484,0.15703762,0.14975512,-0.8290036,4.2097197,7.352432
0.0970937,0.36730534,0.17247677,-2.4905858,4.6391544,11.154123
0.0970937,0.36730534,0.17247677,-2.4905858,4.6391544,11.154123
-1.2771528,0.48311037,-0.44467592,-3.07631,6.9569235,8.404415
-1.2771528,0.48311037,-0.44467592,-3.07631,6.9569235,8.404415
-0.83879745,0.58337677,-1.2930982,1.3548101,-0.44488025,-2.0627763
-0.83879745,0.58337677,-1.2930982,1.3548101,-0.44488025,-2.0627763
-0.20764673,0.24856904,0.11112988,4.1327,-3.9999185,-5.445952
-0.20764673,0.24856904,0.11112988,4.1327,-3.9999185,-5.445952
-0.018581986,0.4819249,0.15761602,0.77204925,-2.412102,-5.9941154
0.28420693,0.5273108,-0.045530677,0.6062349,-2.1461291,-6.120649
0.28420693,0.5273108,-0.045530677,0.6062349,-2.1461291,-6.120649
0.4288953,0.5292646,-0.022122025,0.76705146,-1.6995778,-5.178367
0.4288953,0.5292646,-0.022122025,0.76705146,-1.6995778,-5.178367
0.5846721,0.6449343,-0.1212033,1.1445235,-1.3992071,-4.448719
0.5846721,0.6449343,-0.1212033,1.1445235,-1.3992071,-4.448719
0.73171353,0.2636804,-0.08375311,2.149781,-2.3971384,-0.9619881
0.73171353,0.2636804,-0.08375311,2.149781,-2.3971384,-0.9619881
0.775704,0.048256934,0.2825997,0.40562263,2.7807333,7.7117643
0.4581157,0.996917,0.31248283,-4.0076375,6.420268,13.133692
0.4581157,0.996917,0.31248283,-4.0076375,6.420268,13.133692
-1.7757559,1.0997324,-0.79764736,-3.25521,2.7527776,5.86058
-1.7757559,1.0997324,-0.79764736,-3.25521,2.7527776,5.86058
-1.0321264,0.16946396,-0.61726785,2.770003,-3.798986,-2.343246
-1.0321264,0.16946396,-0.61726785,2.770003,-3.798986,-2.343246
-0.609501,0.16127816,0.13608515,2.3014095,0.40143025,-2.8040264
-0.609501,0.16127816,0.13608515,2.3014095,0.40143025,-2.8040264
-0.24994123,0.44364902,-0.07355112,0.1440387,-0.22671776,-4.50976
0.30744582,0.6048863,-0.030125499,1.2077477,-1.9066637,-6.6455994
0.30744582,0.6048863,-0.030125499,1.2077477,-1.9066637,-6.6455994
0.5592104,0.7123485,-0.014564931,0.89029264,-2.8197289,-6.326759
0.5592104,0.7123485,-0.014564931,0.89029264,-2.8197289,-6.326759
0.6857085,0.6175653,-0.14683223,1.1172069,-2.1262743,-4.078459
0.6857085,0.6175653,-0.14683223,1.1172069,-2.1262743,-4.078459
0.68123686,0.32860982,-0.0028170347,0.96090704,-0.42774943,1.3045832
0.68123686,0.32860982,-0.0028170347,0.96090704,-0.42774943,1.3045832
0.56353277,0.42167473,0.13304317,-0.72326946,3.4604259,7.175569
0.22578788,0.60654664,0.20466417,-3.0250514,4.258524,10.989609
0.22578788,0.60654664,0.20466417,-3.0250514,4.258524,10.989609
-1.0587366,0.55501175,-0.32476866,-4.2477083,4.658389,9.470956
-1.0587366,0.55501175,-0.32476866,-4.2477083,4.658389,9.470956
-1.3414536,0.92162347,-1.5874772,-0.44414422,1.4882004,-0.39151812
-1.3414536,0.92162347,-1.5874772,-0.44414422,1.4882004,-0.39151812
-0.46304637,0.30760133,-0.12740594,4.709939,-4.12762,-5.6920033
-0.46304637,0.30760133,-0.12740594,4.709939,-4.12762,-5.6920033
0.042456627,0.45758086,0.22941464,1.7560896,-2.6815588,-6.77821
0.39563113,0.5963487,0.016213596,0.5676363,-2.040221,-6.545513
0.39563113,0.5963487,0.016213596,0.5676363,-2.040221,-6.545513
0.6318456,0.6919692,-0.1179589,0.7163466,-2.0057466,-5.7274337
0.6318456,0.6919692,-0.1179589,0.7163466,-2.0057466,-5.7274337
0.8078195,0.34876233,-0.046946406,1.6746188,-2.0389695,-1.8803296
0.8078195,0.34876233,-0.046946406,1.6746188,-2.0389695,-1.8803296
0.76469076,0.26277757,0.2717861,-0.39729404,2.5446477,5.82576
0.76469076,0.26277757,0.2717861,-0.39729404,2.5446477,5.82576
